order_item_id,transaction_id,product_id,quantity,unit_price,total_amount
ITEM_00034961,TRANS_011502,PROD_1821,3,93.72,281.16
ITEM_00034962,TRANS_011502,PROD_0322,2,158.46,316.92
ITEM_00034963,TRANS_011502,PROD_1216,4,164.7,658.8
ITEM_00034964,TRANS_011502,PROD_1096,1,144.43,144.43
ITEM_00034965,TRANS_011503,PROD_0263,2,1265.42,2530.84
ITEM_00034966,TRANS_011503,PROD_1857,2,20.91,41.82
ITEM_00034967,TRANS_011503,PROD_0588,3,1418.88,4256.64
ITEM_00034968,TRANS_011503,PROD_1392,4,68.73,274.92
ITEM_00034969,TRANS_011504,PROD_1411,3,264.78,794.34
ITEM_00034970,TRANS_011504,PROD_1566,3,59.84,179.52
ITEM_00034971,TRANS_011504,PROD_1478,4,26.27,105.08
ITEM_00034972,TRANS_011504,PROD_0330,4,1243.13,4972.52
ITEM_00034973,TRANS_011504,PROD_1611,2,15.83,31.66
ITEM_00034974,TRANS_011505,PROD_0821,2,44.13,88.26
ITEM_00034975,TRANS_011505,PROD_1540,2,271.86,543.72
ITEM_00034976,TRANS_011505,PROD_0315,1,66.9,66.9
ITEM_00034977,TRANS_011505,PROD_1337,4,5.05,20.2
ITEM_00034978,TRANS_011505,PROD_0877,4,59.42,237.68
ITEM_00034979,TRANS_011506,PROD_0464,1,159.02,159.02
ITEM_00034980,TRANS_011506,PROD_1237,1,92.87,92.87
ITEM_00034981,TRANS_011507,PROD_1519,4,759.47,3037.88
ITEM_00034982,TRANS_011507,PROD_1974,2,1290.36,2580.72
ITEM_00034983,TRANS_011507,PROD_0308,1,99.47,99.47
ITEM_00034984,TRANS_011507,PROD_0230,1,149.66,149.66
ITEM_00034985,TRANS_011507,PROD_0569,4,145.7,582.8
ITEM_00034986,TRANS_011507,PROD_1986,3,165.0,495.0
ITEM_00034987,TRANS_011508,PROD_1693,2,71.5,143.0
ITEM_00034988,TRANS_011508,PROD_0130,4,1363.6,5454.4
ITEM_00034989,TRANS_011509,PROD_0599,2,136.96,273.92
ITEM_00034990,TRANS_011509,PROD_1230,2,170.69,341.38
ITEM_00034991,TRANS_011509,PROD_1320,4,40.55,162.2
ITEM_00034992,TRANS_011509,PROD_0879,1,38.76,38.76
ITEM_00034993,TRANS_011510,PROD_1544,3,94.48,283.44
ITEM_00034994,TRANS_011510,PROD_1192,2,19.29,38.58
ITEM_00034995,TRANS_011511,PROD_1194,1,92.47,92.47
ITEM_00034996,TRANS_011511,PROD_1246,2,9.83,19.66
ITEM_00034997,TRANS_011512,PROD_0343,2,73.22,146.44
ITEM_00034998,TRANS_011512,PROD_0733,3,135.36,406.08
ITEM_00034999,TRANS_011512,PROD_0423,2,244.44,488.88
ITEM_00035000,TRANS_011512,PROD_1190,3,7.42,22.26
ITEM_00035001,TRANS_011513,PROD_1998,4,28.74,114.96
ITEM_00035002,TRANS_011513,PROD_0506,4,57.54,230.16
ITEM_00035003,TRANS_011513,PROD_1754,2,16.97,33.94
ITEM_00035004,TRANS_011513,PROD_0361,4,22.54,90.16
ITEM_00035005,TRANS_011514,PROD_0442,4,818.5,3274.0
ITEM_00035006,TRANS_011514,PROD_1850,4,45.61,182.44
ITEM_00035007,TRANS_011514,PROD_1911,3,12.72,38.16
ITEM_00035008,TRANS_011514,PROD_0495,4,38.42,153.68
ITEM_00035009,TRANS_011514,PROD_1175,2,58.63,117.26
ITEM_00035010,TRANS_011514,PROD_1521,1,181.21,181.21
ITEM_00035011,TRANS_011514,PROD_1506,2,172.79,345.58
ITEM_00035012,TRANS_011515,PROD_0635,4,19.61,78.44
ITEM_00035013,TRANS_011515,PROD_0670,2,65.9,131.8
ITEM_00035014,TRANS_011516,PROD_0637,2,90.15,180.3
ITEM_00035015,TRANS_011517,PROD_1612,3,153.48,460.44
ITEM_00035016,TRANS_011517,PROD_1372,4,271.57,1086.28
ITEM_00035017,TRANS_011517,PROD_1350,3,66.95,200.85
ITEM_00035018,TRANS_011517,PROD_1273,1,127.99,127.99
ITEM_00035019,TRANS_011517,PROD_0064,1,26.8,26.8
ITEM_00035020,TRANS_011518,PROD_0826,4,82.89,331.56
ITEM_00035021,TRANS_011518,PROD_0367,2,79.64,159.28
ITEM_00035022,TRANS_011518,PROD_1433,1,23.42,23.42
ITEM_00035023,TRANS_011519,PROD_1825,4,154.82,619.28
ITEM_00035024,TRANS_011519,PROD_0098,2,88.36,176.72
ITEM_00035025,TRANS_011519,PROD_1491,3,71.95,215.85
ITEM_00035026,TRANS_011519,PROD_1512,4,18.05,72.2
ITEM_00035027,TRANS_011519,PROD_0937,2,105.83,211.66
ITEM_00035028,TRANS_011520,PROD_1030,3,91.72,275.16
ITEM_00035029,TRANS_011520,PROD_1843,4,82.58,330.32
ITEM_00035030,TRANS_011521,PROD_1224,1,49.84,49.84
ITEM_00035031,TRANS_011521,PROD_0067,3,128.02,384.06
ITEM_00035032,TRANS_011521,PROD_1975,3,901.4,2704.2
ITEM_00035033,TRANS_011522,PROD_1938,2,61.21,122.42
ITEM_00035034,TRANS_011522,PROD_0271,4,126.36,505.44
ITEM_00035035,TRANS_011522,PROD_1918,4,79.51,318.04
ITEM_00035036,TRANS_011522,PROD_0022,1,21.46,21.46
ITEM_00035037,TRANS_011522,PROD_0361,2,22.54,45.08
ITEM_00035038,TRANS_011523,PROD_0281,4,1476.47,5905.88
ITEM_00035039,TRANS_011523,PROD_0641,3,1423.11,4269.33
ITEM_00035040,TRANS_011523,PROD_1733,3,58.37,175.11
ITEM_00035041,TRANS_011523,PROD_1675,4,196.94,787.76
ITEM_00035042,TRANS_011523,PROD_1546,1,29.45,29.45
ITEM_00035043,TRANS_011524,PROD_0310,1,13.91,13.91
ITEM_00035044,TRANS_011524,PROD_1942,4,174.32,697.28
ITEM_00035045,TRANS_011524,PROD_0188,3,441.56,1324.68
ITEM_00035046,TRANS_011525,PROD_1776,3,42.31,126.93
ITEM_00035047,TRANS_011525,PROD_1466,2,46.21,92.42
ITEM_00035048,TRANS_011526,PROD_1980,3,362.95,1088.85
ITEM_00035049,TRANS_011527,PROD_1405,3,64.96,194.88
ITEM_00035050,TRANS_011527,PROD_1996,3,1384.69,4154.07
ITEM_00035051,TRANS_011527,PROD_0271,1,126.36,126.36
ITEM_00035052,TRANS_011528,PROD_1926,1,602.69,602.69
ITEM_00035053,TRANS_011528,PROD_0499,2,47.68,95.36
ITEM_00035054,TRANS_011529,PROD_1698,1,144.08,144.08
ITEM_00035055,TRANS_011530,PROD_0442,4,818.5,3274.0
ITEM_00035056,TRANS_011530,PROD_0967,4,15.71,62.84
ITEM_00035057,TRANS_011530,PROD_1584,1,62.18,62.18
ITEM_00035058,TRANS_011530,PROD_0535,1,698.79,698.79
ITEM_00035059,TRANS_011530,PROD_1720,3,44.41,133.23
ITEM_00035060,TRANS_011530,PROD_0572,1,86.86,86.86
ITEM_00035061,TRANS_011530,PROD_1657,3,61.36,184.08
ITEM_00035062,TRANS_011530,PROD_0715,4,27.07,108.28
ITEM_00035063,TRANS_011531,PROD_1587,3,95.95,287.85
ITEM_00035064,TRANS_011531,PROD_1377,2,195.44,390.88
ITEM_00035065,TRANS_011531,PROD_1581,4,28.27,113.08
ITEM_00035066,TRANS_011531,PROD_0386,1,74.79,74.79
ITEM_00035067,TRANS_011532,PROD_0403,1,52.06,52.06
ITEM_00035068,TRANS_011532,PROD_0637,4,90.15,360.6
ITEM_00035069,TRANS_011532,PROD_1454,3,937.39,2812.17
ITEM_00035070,TRANS_011532,PROD_0352,3,946.4,2839.2
ITEM_00035071,TRANS_011532,PROD_1409,2,14.91,29.82
ITEM_00035072,TRANS_011532,PROD_0652,4,147.06,588.24
ITEM_00035073,TRANS_011533,PROD_0123,3,21.06,63.18
ITEM_00035074,TRANS_011534,PROD_1360,1,526.83,526.83
ITEM_00035075,TRANS_011534,PROD_0516,2,30.36,60.72
ITEM_00035076,TRANS_011534,PROD_0674,1,9.86,9.86
ITEM_00035077,TRANS_011534,PROD_0969,3,14.67,44.01
ITEM_00035078,TRANS_011535,PROD_0165,2,67.54,135.08
ITEM_00035079,TRANS_011535,PROD_1418,2,120.25,240.5
ITEM_00035080,TRANS_011535,PROD_1720,4,44.41,177.64
ITEM_00035081,TRANS_011535,PROD_0216,4,40.64,162.56
ITEM_00035082,TRANS_011536,PROD_1863,2,28.11,56.22
ITEM_00035083,TRANS_011536,PROD_1475,4,81.99,327.96
ITEM_00035084,TRANS_011536,PROD_1895,4,20.11,80.44
ITEM_00035085,TRANS_011537,PROD_0263,3,1265.42,3796.26
ITEM_00035086,TRANS_011537,PROD_0397,1,120.75,120.75
ITEM_00035087,TRANS_011537,PROD_0605,3,122.84,368.52
ITEM_00035088,TRANS_011537,PROD_1617,1,1039.89,1039.89
ITEM_00035089,TRANS_011538,PROD_0351,4,56.26,225.04
ITEM_00035090,TRANS_011538,PROD_0789,2,85.52,171.04
ITEM_00035091,TRANS_011539,PROD_1985,1,1360.48,1360.48
ITEM_00035092,TRANS_011539,PROD_0668,1,14.04,14.04
ITEM_00035093,TRANS_011540,PROD_1755,3,92.82,278.46
ITEM_00035094,TRANS_011540,PROD_0740,3,102.4,307.2
ITEM_00035095,TRANS_011540,PROD_1746,3,178.25,534.75
ITEM_00035096,TRANS_011541,PROD_1712,1,284.92,284.92
ITEM_00035097,TRANS_011541,PROD_0477,1,66.18,66.18
ITEM_00035098,TRANS_011541,PROD_1537,2,427.94,855.88
ITEM_00035099,TRANS_011541,PROD_0449,4,13.67,54.68
ITEM_00035100,TRANS_011541,PROD_1001,4,103.44,413.76
ITEM_00035101,TRANS_011542,PROD_0761,1,141.62,141.62
ITEM_00035102,TRANS_011542,PROD_0078,3,1297.79,3893.37
ITEM_00035103,TRANS_011542,PROD_0193,4,1121.05,4484.2
ITEM_00035104,TRANS_011543,PROD_0532,1,173.35,173.35
ITEM_00035105,TRANS_011543,PROD_0329,4,28.16,112.64
ITEM_00035106,TRANS_011543,PROD_1236,2,29.96,59.92
ITEM_00035107,TRANS_011544,PROD_0755,2,41.33,82.66
ITEM_00035108,TRANS_011544,PROD_0191,3,79.28,237.84
ITEM_00035109,TRANS_011544,PROD_1094,4,97.65,390.6
ITEM_00035110,TRANS_011544,PROD_0019,1,74.87,74.87
ITEM_00035111,TRANS_011544,PROD_1794,1,23.32,23.32
ITEM_00035112,TRANS_011545,PROD_0409,1,32.43,32.43
ITEM_00035113,TRANS_011545,PROD_1918,1,79.51,79.51
ITEM_00035114,TRANS_011545,PROD_0729,2,57.96,115.92
ITEM_00035115,TRANS_011545,PROD_0947,2,83.44,166.88
ITEM_00035116,TRANS_011546,PROD_1648,2,80.7,161.4
ITEM_00035117,TRANS_011546,PROD_1883,4,1184.15,4736.6
ITEM_00035118,TRANS_011547,PROD_1652,2,238.83,477.66
ITEM_00035119,TRANS_011547,PROD_0609,2,43.76,87.52
ITEM_00035120,TRANS_011548,PROD_1887,1,171.0,171.0
ITEM_00035121,TRANS_011548,PROD_0095,4,26.46,105.84
ITEM_00035122,TRANS_011549,PROD_1151,3,864.83,2594.49
ITEM_00035123,TRANS_011549,PROD_1669,2,258.38,516.76
ITEM_00035124,TRANS_011549,PROD_1426,4,69.06,276.24
ITEM_00035125,TRANS_011550,PROD_1683,1,234.31,234.31
ITEM_00035126,TRANS_011551,PROD_0364,2,89.46,178.92
ITEM_00035127,TRANS_011551,PROD_1946,1,32.7,32.7
ITEM_00035128,TRANS_011551,PROD_1724,2,136.92,273.84
ITEM_00035129,TRANS_011552,PROD_1319,2,56.37,112.74
ITEM_00035130,TRANS_011552,PROD_0573,1,77.16,77.16
ITEM_00035131,TRANS_011552,PROD_0678,3,1187.1,3561.3
ITEM_00035132,TRANS_011553,PROD_1066,2,46.67,93.34
ITEM_00035133,TRANS_011553,PROD_0954,2,271.15,542.3
ITEM_00035134,TRANS_011553,PROD_1566,2,59.84,119.68
ITEM_00035135,TRANS_011553,PROD_0999,3,506.24,1518.72
ITEM_00035136,TRANS_011553,PROD_0663,1,169.0,169.0
ITEM_00035137,TRANS_011554,PROD_0595,3,375.01,1125.03
ITEM_00035138,TRANS_011555,PROD_0426,4,108.24,432.96
ITEM_00035139,TRANS_011555,PROD_1585,1,161.11,161.11
ITEM_00035140,TRANS_011556,PROD_1868,1,99.8,99.8
ITEM_00035141,TRANS_011556,PROD_1511,1,19.24,19.24
ITEM_00035142,TRANS_011556,PROD_1021,3,44.22,132.66
ITEM_00035143,TRANS_011556,PROD_1442,2,59.86,119.72
ITEM_00035144,TRANS_011557,PROD_0055,3,160.12,480.36
ITEM_00035145,TRANS_011558,PROD_1356,3,158.89,476.67
ITEM_00035146,TRANS_011558,PROD_1769,1,208.75,208.75
ITEM_00035147,TRANS_011558,PROD_0628,1,433.03,433.03
ITEM_00035148,TRANS_011558,PROD_0840,1,64.34,64.34
ITEM_00035149,TRANS_011558,PROD_0462,4,92.69,370.76
ITEM_00035150,TRANS_011559,PROD_1260,3,320.74,962.22
ITEM_00035151,TRANS_011560,PROD_0091,1,206.35,206.35
ITEM_00035152,TRANS_011560,PROD_0776,3,1340.06,4020.18
ITEM_00035153,TRANS_011560,PROD_0615,4,177.69,710.76
ITEM_00035154,TRANS_011561,PROD_0774,3,42.3,126.9
ITEM_00035155,TRANS_011561,PROD_0948,4,61.27,245.08
ITEM_00035156,TRANS_011561,PROD_0363,3,444.62,1333.86
ITEM_00035157,TRANS_011562,PROD_0037,2,231.13,462.26
ITEM_00035158,TRANS_011562,PROD_0089,1,106.03,106.03
ITEM_00035159,TRANS_011562,PROD_1216,2,164.7,329.4
ITEM_00035160,TRANS_011563,PROD_0580,3,22.21,66.63
ITEM_00035161,TRANS_011563,PROD_1935,1,1146.03,1146.03
ITEM_00035162,TRANS_011564,PROD_0513,4,141.63,566.52
ITEM_00035163,TRANS_011564,PROD_0237,1,1190.29,1190.29
ITEM_00035164,TRANS_011564,PROD_0981,2,1256.72,2513.44
ITEM_00035165,TRANS_011565,PROD_1989,3,144.4,433.2
ITEM_00035166,TRANS_011565,PROD_0800,3,98.36,295.08
ITEM_00035167,TRANS_011565,PROD_1309,4,134.15,536.6
ITEM_00035168,TRANS_011565,PROD_1785,1,25.59,25.59
ITEM_00035169,TRANS_011565,PROD_1517,4,47.26,189.04
ITEM_00035170,TRANS_011565,PROD_0244,1,50.67,50.67
ITEM_00035171,TRANS_011565,PROD_0832,1,348.17,348.17
ITEM_00035172,TRANS_011566,PROD_0391,3,26.29,78.87
ITEM_00035173,TRANS_011566,PROD_1826,3,63.01,189.03
ITEM_00035174,TRANS_011567,PROD_0764,1,112.73,112.73
ITEM_00035175,TRANS_011568,PROD_0859,1,397.15,397.15
ITEM_00035176,TRANS_011568,PROD_1044,4,63.31,253.24
ITEM_00035177,TRANS_011568,PROD_1879,4,77.83,311.32
ITEM_00035178,TRANS_011569,PROD_1398,3,85.91,257.73
ITEM_00035179,TRANS_011569,PROD_0522,3,128.85,386.55
ITEM_00035180,TRANS_011569,PROD_1767,2,181.58,363.16
ITEM_00035181,TRANS_011569,PROD_1184,2,17.2,34.4
ITEM_00035182,TRANS_011569,PROD_0120,2,43.81,87.62
ITEM_00035183,TRANS_011570,PROD_1805,1,35.06,35.06
ITEM_00035184,TRANS_011570,PROD_0873,4,351.74,1406.96
ITEM_00035185,TRANS_011571,PROD_1625,4,569.86,2279.44
ITEM_00035186,TRANS_011571,PROD_1777,1,294.06,294.06
ITEM_00035187,TRANS_011572,PROD_0253,3,461.36,1384.08
ITEM_00035188,TRANS_011572,PROD_0001,1,75.29,75.29
ITEM_00035189,TRANS_011572,PROD_1404,3,110.68,332.04
ITEM_00035190,TRANS_011572,PROD_1516,1,34.3,34.3
ITEM_00035191,TRANS_011573,PROD_1887,3,171.0,513.0
ITEM_00035192,TRANS_011573,PROD_1751,2,36.96,73.92
ITEM_00035193,TRANS_011573,PROD_1359,2,15.37,30.74
ITEM_00035194,TRANS_011573,PROD_1537,3,427.94,1283.82
ITEM_00035195,TRANS_011574,PROD_1346,3,460.5,1381.5
ITEM_00035196,TRANS_011574,PROD_0662,3,1060.52,3181.56
ITEM_00035197,TRANS_011575,PROD_0379,3,33.31,99.93
ITEM_00035198,TRANS_011575,PROD_0021,2,86.48,172.96
ITEM_00035199,TRANS_011575,PROD_1545,4,103.13,412.52
ITEM_00035200,TRANS_011576,PROD_1920,2,1097.24,2194.48
ITEM_00035201,TRANS_011576,PROD_1996,1,1384.69,1384.69
ITEM_00035202,TRANS_011576,PROD_0008,1,190.02,190.02
ITEM_00035203,TRANS_011576,PROD_0350,2,79.76,159.52
ITEM_00035204,TRANS_011577,PROD_0010,4,99.68,398.72
ITEM_00035205,TRANS_011577,PROD_1333,1,79.66,79.66
ITEM_00035206,TRANS_011578,PROD_1089,3,12.74,38.22
ITEM_00035207,TRANS_011578,PROD_1822,2,53.75,107.5
ITEM_00035208,TRANS_011578,PROD_0071,1,228.83,228.83
ITEM_00035209,TRANS_011578,PROD_1961,2,64.09,128.18
ITEM_00035210,TRANS_011579,PROD_0470,2,90.66,181.32
ITEM_00035211,TRANS_011580,PROD_1469,2,43.81,87.62
ITEM_00035212,TRANS_011580,PROD_1437,4,25.45,101.8
ITEM_00035213,TRANS_011581,PROD_0654,4,184.2,736.8
ITEM_00035214,TRANS_011581,PROD_1705,1,611.45,611.45
ITEM_00035215,TRANS_011582,PROD_1219,3,121.42,364.26
ITEM_00035216,TRANS_011583,PROD_1814,1,271.05,271.05
ITEM_00035217,TRANS_011583,PROD_1679,4,181.71,726.84
ITEM_00035218,TRANS_011583,PROD_1706,4,1013.97,4055.88
ITEM_00035219,TRANS_011583,PROD_0973,2,145.14,290.28
ITEM_00035220,TRANS_011583,PROD_1276,3,104.02,312.06
ITEM_00035221,TRANS_011583,PROD_1781,2,137.7,275.4
ITEM_00035222,TRANS_011583,PROD_0510,2,106.55,213.1
ITEM_00035223,TRANS_011584,PROD_0929,4,33.05,132.2
ITEM_00035224,TRANS_011584,PROD_0409,4,32.43,129.72
ITEM_00035225,TRANS_011584,PROD_1820,1,402.12,402.12
ITEM_00035226,TRANS_011585,PROD_0371,2,84.22,168.44
ITEM_00035227,TRANS_011585,PROD_0851,1,378.48,378.48
ITEM_00035228,TRANS_011585,PROD_1065,4,1167.09,4668.36
ITEM_00035229,TRANS_011585,PROD_1184,4,17.2,68.8
ITEM_00035230,TRANS_011585,PROD_1010,3,64.78,194.34
ITEM_00035231,TRANS_011585,PROD_0778,4,193.6,774.4
ITEM_00035232,TRANS_011586,PROD_0905,2,1050.72,2101.44
ITEM_00035233,TRANS_011586,PROD_1792,2,71.45,142.9
ITEM_00035234,TRANS_011586,PROD_1955,4,86.67,346.68
ITEM_00035235,TRANS_011586,PROD_1789,3,346.76,1040.28
ITEM_00035236,TRANS_011586,PROD_0742,3,47.46,142.38
ITEM_00035237,TRANS_011587,PROD_0113,1,98.64,98.64
ITEM_00035238,TRANS_011587,PROD_0086,4,133.48,533.92
ITEM_00035239,TRANS_011587,PROD_0060,4,739.88,2959.52
ITEM_00035240,TRANS_011587,PROD_0616,4,456.14,1824.56
ITEM_00035241,TRANS_011587,PROD_1597,1,173.5,173.5
ITEM_00035242,TRANS_011588,PROD_1706,1,1013.97,1013.97
ITEM_00035243,TRANS_011588,PROD_1697,4,1476.1,5904.4
ITEM_00035244,TRANS_011589,PROD_0623,1,69.63,69.63
ITEM_00035245,TRANS_011589,PROD_0623,2,69.63,139.26
ITEM_00035246,TRANS_011589,PROD_0487,4,145.97,583.88
ITEM_00035247,TRANS_011589,PROD_0294,4,37.27,149.08
ITEM_00035248,TRANS_011589,PROD_1073,2,38.76,77.52
ITEM_00035249,TRANS_011590,PROD_0836,1,30.0,30.0
ITEM_00035250,TRANS_011590,PROD_0561,1,15.45,15.45
ITEM_00035251,TRANS_011591,PROD_1530,2,75.05,150.1
ITEM_00035252,TRANS_011591,PROD_1635,1,93.54,93.54
ITEM_00035253,TRANS_011591,PROD_0793,4,40.98,163.92
ITEM_00035254,TRANS_011591,PROD_1677,2,189.96,379.92
ITEM_00035255,TRANS_011591,PROD_1335,4,126.65,506.6
ITEM_00035256,TRANS_011592,PROD_0613,3,140.1,420.3
ITEM_00035257,TRANS_011592,PROD_0758,2,41.93,83.86
ITEM_00035258,TRANS_011592,PROD_1869,3,47.68,143.04
ITEM_00035259,TRANS_011592,PROD_1901,1,160.67,160.67
ITEM_00035260,TRANS_011593,PROD_0232,1,55.18,55.18
ITEM_00035261,TRANS_011594,PROD_1636,4,671.81,2687.24
ITEM_00035262,TRANS_011594,PROD_0221,3,25.62,76.86
ITEM_00035263,TRANS_011595,PROD_0296,3,18.56,55.68
ITEM_00035264,TRANS_011595,PROD_1368,4,338.74,1354.96
ITEM_00035265,TRANS_011595,PROD_0691,4,197.06,788.24
ITEM_00035266,TRANS_011595,PROD_1386,3,106.51,319.53
ITEM_00035267,TRANS_011596,PROD_0275,2,56.37,112.74
ITEM_00035268,TRANS_011596,PROD_1010,4,64.78,259.12
ITEM_00035269,TRANS_011596,PROD_0858,2,630.8,1261.6
ITEM_00035270,TRANS_011597,PROD_1070,3,156.6,469.8
ITEM_00035271,TRANS_011597,PROD_1564,1,194.42,194.42
ITEM_00035272,TRANS_011597,PROD_0234,3,55.11,165.33
ITEM_00035273,TRANS_011597,PROD_1117,3,161.36,484.08
ITEM_00035274,TRANS_011598,PROD_0186,2,63.15,126.3
ITEM_00035275,TRANS_011599,PROD_0524,2,440.32,880.64
ITEM_00035276,TRANS_011600,PROD_1426,4,69.06,276.24
ITEM_00035277,TRANS_011601,PROD_0626,1,98.97,98.97
ITEM_00035278,TRANS_011601,PROD_0893,4,70.64,282.56
ITEM_00035279,TRANS_011602,PROD_1225,1,142.02,142.02
ITEM_00035280,TRANS_011602,PROD_1539,1,56.92,56.92
ITEM_00035281,TRANS_011602,PROD_0879,2,38.76,77.52
ITEM_00035282,TRANS_011602,PROD_0339,2,70.89,141.78
ITEM_00035283,TRANS_011602,PROD_0021,1,86.48,86.48
ITEM_00035284,TRANS_011602,PROD_0425,2,155.58,311.16
ITEM_00035285,TRANS_011603,PROD_0707,3,36.81,110.43
ITEM_00035286,TRANS_011603,PROD_0314,4,230.45,921.8
ITEM_00035287,TRANS_011604,PROD_0219,4,71.19,284.76
ITEM_00035288,TRANS_011605,PROD_1710,1,42.11,42.11
ITEM_00035289,TRANS_011605,PROD_0426,2,108.24,216.48
ITEM_00035290,TRANS_011606,PROD_0700,2,788.35,1576.7
ITEM_00035291,TRANS_011606,PROD_1331,4,62.22,248.88
ITEM_00035292,TRANS_011606,PROD_1805,1,35.06,35.06
ITEM_00035293,TRANS_011606,PROD_0464,1,159.02,159.02
ITEM_00035294,TRANS_011606,PROD_0967,1,15.71,15.71
ITEM_00035295,TRANS_011606,PROD_0008,1,190.02,190.02
ITEM_00035296,TRANS_011607,PROD_0394,3,46.03,138.09
ITEM_00035297,TRANS_011607,PROD_1388,1,578.11,578.11
ITEM_00035298,TRANS_011607,PROD_0891,2,39.01,78.02
ITEM_00035299,TRANS_011607,PROD_1453,1,33.27,33.27
ITEM_00035300,TRANS_011608,PROD_0813,1,11.94,11.94
ITEM_00035301,TRANS_011609,PROD_1723,3,23.97,71.91
ITEM_00035302,TRANS_011610,PROD_0799,3,50.17,150.51
ITEM_00035303,TRANS_011610,PROD_0207,4,16.58,66.32
ITEM_00035304,TRANS_011610,PROD_1406,4,59.44,237.76
ITEM_00035305,TRANS_011610,PROD_0384,1,1034.53,1034.53
ITEM_00035306,TRANS_011611,PROD_1534,1,1044.37,1044.37
ITEM_00035307,TRANS_011611,PROD_1144,4,46.83,187.32
ITEM_00035308,TRANS_011611,PROD_1361,2,248.87,497.74
ITEM_00035309,TRANS_011612,PROD_1412,4,63.81,255.24
ITEM_00035310,TRANS_011612,PROD_0475,1,43.61,43.61
ITEM_00035311,TRANS_011612,PROD_0285,4,28.93,115.72
ITEM_00035312,TRANS_011613,PROD_0337,1,93.33,93.33
ITEM_00035313,TRANS_011614,PROD_1454,3,937.39,2812.17
ITEM_00035314,TRANS_011614,PROD_1325,2,88.56,177.12
ITEM_00035315,TRANS_011614,PROD_1589,4,441.66,1766.64
ITEM_00035316,TRANS_011614,PROD_1939,1,47.15,47.15
ITEM_00035317,TRANS_011615,PROD_1802,1,332.01,332.01
ITEM_00035318,TRANS_011615,PROD_0943,2,140.68,281.36
ITEM_00035319,TRANS_011616,PROD_1987,1,154.92,154.92
ITEM_00035320,TRANS_011616,PROD_0379,1,33.31,33.31
ITEM_00035321,TRANS_011616,PROD_0875,3,78.98,236.94
ITEM_00035322,TRANS_011616,PROD_0509,1,203.62,203.62
ITEM_00035323,TRANS_011616,PROD_1935,3,1146.03,3438.09
ITEM_00035324,TRANS_011617,PROD_0115,3,87.42,262.26
ITEM_00035325,TRANS_011618,PROD_0559,2,37.12,74.24
ITEM_00035326,TRANS_011618,PROD_0587,3,195.23,585.69
ITEM_00035327,TRANS_011619,PROD_0975,2,412.49,824.98
ITEM_00035328,TRANS_011619,PROD_0539,2,569.01,1138.02
ITEM_00035329,TRANS_011619,PROD_1565,2,80.69,161.38
ITEM_00035330,TRANS_011620,PROD_0580,1,22.21,22.21
ITEM_00035331,TRANS_011620,PROD_1538,3,1231.37,3694.11
ITEM_00035332,TRANS_011620,PROD_1928,4,85.99,343.96
ITEM_00035333,TRANS_011620,PROD_0036,4,90.73,362.92
ITEM_00035334,TRANS_011621,PROD_0019,4,74.87,299.48
ITEM_00035335,TRANS_011621,PROD_0001,1,75.29,75.29
ITEM_00035336,TRANS_011621,PROD_0055,1,160.12,160.12
ITEM_00035337,TRANS_011621,PROD_1562,1,135.31,135.31
ITEM_00035338,TRANS_011622,PROD_1772,2,296.62,593.24
ITEM_00035339,TRANS_011622,PROD_0197,1,82.84,82.84
ITEM_00035340,TRANS_011622,PROD_0002,3,343.38,1030.14
ITEM_00035341,TRANS_011622,PROD_1488,2,72.71,145.42
ITEM_00035342,TRANS_011622,PROD_1180,4,448.54,1794.16
ITEM_00035343,TRANS_011623,PROD_1823,1,729.61,729.61
ITEM_00035344,TRANS_011624,PROD_1042,2,1474.26,2948.52
ITEM_00035345,TRANS_011624,PROD_1297,1,47.11,47.11
ITEM_00035346,TRANS_011624,PROD_0552,4,12.85,51.4
ITEM_00035347,TRANS_011625,PROD_1501,3,618.17,1854.51
ITEM_00035348,TRANS_011625,PROD_0319,1,168.03,168.03
ITEM_00035349,TRANS_011625,PROD_1367,1,125.79,125.79
ITEM_00035350,TRANS_011626,PROD_1498,3,63.36,190.08
ITEM_00035351,TRANS_011626,PROD_0081,4,306.83,1227.32
ITEM_00035352,TRANS_011626,PROD_0671,2,301.32,602.64
ITEM_00035353,TRANS_011627,PROD_1089,3,12.74,38.22
ITEM_00035354,TRANS_011627,PROD_0553,3,19.92,59.76
ITEM_00035355,TRANS_011627,PROD_0142,2,78.26,156.52
ITEM_00035356,TRANS_011628,PROD_1590,3,27.82,83.46
ITEM_00035357,TRANS_011628,PROD_1426,4,69.06,276.24
ITEM_00035358,TRANS_011628,PROD_1685,2,713.57,1427.14
ITEM_00035359,TRANS_011628,PROD_0842,3,468.73,1406.19
ITEM_00035360,TRANS_011629,PROD_0685,4,69.91,279.64
ITEM_00035361,TRANS_011629,PROD_0841,3,1479.09,4437.27
ITEM_00035362,TRANS_011629,PROD_0513,2,141.63,283.26
ITEM_00035363,TRANS_011629,PROD_0019,3,74.87,224.61
ITEM_00035364,TRANS_011629,PROD_1112,3,23.63,70.89
ITEM_00035365,TRANS_011630,PROD_1282,1,70.58,70.58
ITEM_00035366,TRANS_011631,PROD_1701,2,146.04,292.08
ITEM_00035367,TRANS_011632,PROD_1673,4,935.14,3740.56
